movieId,title,genres,year,title_clean,tag,year_str,related
3225,Down to You (2000),Comedy|Romance,2000.0,down to you,,2000.0,comedy romance down to you
3230,"Odessa File, The (1974)",Thriller,1974.0,"odessa file, the",,1974.0,thriller odessa file the
3235,Where the Buffalo Roam (1980),Comedy,1980.0,where the buffalo roam,,1980.0,comedy where the buffalo roam
3238,Eye of the Beholder (1999),Thriller,1999.0,eye of the beholder,,1999.0,thriller eye of the beholder
3240,"Big Tease, The (1999)",Comedy,1999.0,"big tease, the",,1999.0,comedy big tease the
3241,"Cup, The (Phörpa) (1999)",Comedy,1999.0,"cup, the (phörpa)",,1999.0,comedy cup the phrpa
3243,Encino Man (1992),Comedy,1992.0,encino man,,1992.0,comedy encino man
3244,"Goodbye Girl, The (1977)",Comedy|Romance,1977.0,"goodbye girl, the",,1977.0,comedy romance goodbye girl the
3246,Malcolm X (1992),Drama,1992.0,malcolm x,,1992.0,drama malcolm x
3247,Sister Act (1992),Comedy|Crime,1992.0,sister act,nuns,1992.0,comedy crime sister act nuns
3248,Sister Act 2: Back in the Habit (1993),Comedy,1993.0,sister act 2: back in the habit,,1993.0,comedy sister act  back in the habit
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,1992.0,"hand that rocks the cradle, the",,1992.0,drama thriller hand that rocks the cradle the
3250,Alive (1993),Drama,1993.0,alive,In Netflix queue,1993.0,drama alive in netflix queue
3251,Agnes of God (1985),Drama|Mystery,1985.0,agnes of god,,1985.0,drama mystery agnes of god
3252,Scent of a Woman (1992),Drama,1992.0,scent of a woman,,1992.0,drama scent of a woman
3253,Wayne's World (1992),Comedy,1992.0,wayne's world,,1992.0,comedy waynes world
3254,Wayne's World 2 (1993),Comedy,1993.0,wayne's world 2,,1993.0,comedy waynes world
3255,"League of Their Own, A (1992)",Comedy|Drama,1992.0,"league of their own, a",,1992.0,comedy drama league of their own a
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,1992.0,patriot games,,1992.0,action crime drama thriller patriot games
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,1992.0,"bodyguard, the",,1992.0,drama romance thriller bodyguard the
3258,Death Becomes Her (1992),Comedy|Fantasy,1992.0,death becomes her,plastic surgery,1992.0,comedy fantasy death becomes her plastic surgery
3259,Far and Away (1992),Adventure|Drama|Romance,1992.0,far and away,Ireland,1992.0,adventure drama romance far and away ireland
3260,Howards End (1992),Drama,1992.0,howards end,E.M. Forster,1992.0,drama howards end em forster
3261,Singles (1992),Comedy|Drama|Romance,1992.0,singles,,1992.0,comedy drama romance singles
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1992.0,twin peaks: fire walk with me,,1992.0,crime drama mystery thriller twin peaks fire walk with me
3263,White Men Can't Jump (1992),Comedy|Drama,1992.0,white men can't jump,basketball,1992.0,comedy drama white men cant jump basketball
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,1992.0,buffy the vampire slayer,,1992.0,action comedy horror buffy the vampire slayer
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,1992.0,hard-boiled (lat sau san taam),gun fu heroic bloodshed,1992.0,action crime drama thriller hardboiled lat sau san taam gun fu heroic bloodshed
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,1992.0,man bites dog (c'est arrivé près de chez vous),black comedy crazy dark dark comedy dark humor serial killer,1992.0,comedy crime drama thriller man bites dog cest arriv prs de chez vous black comedy crazy dark dark comedy dark humor serial killer
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,1992.0,"mariachi, el",,1992.0,action crime thriller western mariachi el
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,1992.0,stop! or my mom will shoot,,1992.0,action comedy stop or my mom will shoot
3269,Forever Young (1992),Drama|Romance|Sci-Fi,1992.0,forever young,,1992.0,drama romance scifi forever young
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,1992.0,"cutting edge, the",figure skating,1992.0,comedy drama romance cutting edge the figure skating
3271,Of Mice and Men (1992),Drama,1992.0,of mice and men,,1992.0,drama of mice and men
3272,Bad Lieutenant (1992),Crime|Drama,1992.0,bad lieutenant,,1992.0,crime drama bad lieutenant
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,2000.0,scream 3,slasher spoof,2000.0,comedy horror mystery thriller scream  slasher spoof
3274,Single White Female (1992),Drama|Thriller,1992.0,single white female,,1992.0,drama thriller single white female
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,2000.0,"boondock saints, the",,2000.0,action crime drama thriller boondock saints the
3276,Gun Shy (2000),Comedy,2000.0,gun shy,,2000.0,comedy gun shy
3280,"Baby, The (1973)",Horror,1973.0,"baby, the",,1973.0,horror baby the
3281,"Brandon Teena Story, The (1998)",Documentary,1998.0,"brandon teena story, the",sexuality,1998.0,documentary brandon teena story the sexuality
3283,Minnie and Moskowitz (1971),Action,1971.0,minnie and moskowitz,,1971.0,action minnie and moskowitz
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,1971.0,they might be giants,,1971.0,comedy mystery romance they might be giants
3285,"Beach, The (2000)",Adventure|Drama,2000.0,"beach, the",,2000.0,adventure drama beach the
3286,Snow Day (2000),Comedy,2000.0,snow day,,2000.0,comedy snow day
3287,"Tigger Movie, The (2000)",Animation|Children,2000.0,"tigger movie, the",,2000.0,animation children tigger movie the
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,1999.0,not one less (yi ge dou bu neng shao),,1999.0,drama not one less yi ge dou bu neng shao
3294,Eaten Alive (1977),Horror,1977.0,eaten alive,,1977.0,horror eaten alive
3295,Raining Stones (1993),Drama,1993.0,raining stones,,1993.0,drama raining stones
3296,To Sir with Love (1967),Drama,1967.0,to sir with love,,1967.0,drama to sir with love
3298,Boiler Room (2000),Crime|Drama|Thriller,2000.0,boiler room,,2000.0,crime drama thriller boiler room
3299,Hanging Up (2000),Comedy|Drama,2000.0,hanging up,,2000.0,comedy drama hanging up
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,2000.0,pitch black,,2000.0,horror scifi thriller pitch black
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2000.0,"whole nine yards, the",,2000.0,comedy crime whole nine yards the
3302,Beautiful People (1999),Comedy,1999.0,beautiful people,,1999.0,comedy beautiful people
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,2000.0,black tar heroin: the dark end of the street,,2000.0,documentary black tar heroin the dark end of the street
3306,"Circus, The (1928)",Comedy,1928.0,"circus, the",big top circus,1928.0,comedy circus the big top circus
3307,City Lights (1931),Comedy|Drama|Romance,1931.0,city lights,blind,1931.0,comedy drama romance city lights blind
3308,"Flamingo Kid, The (1984)",Comedy|Drama,1984.0,"flamingo kid, the",,1984.0,comedy drama flamingo kid the
3310,"Kid, The (1921)",Comedy|Drama,1921.0,"kid, the",orphans,1921.0,comedy drama kid the orphans
3313,Class Reunion (1982),Comedy,1982.0,class reunion,,1982.0,comedy class reunion
3315,Happy Go Lovely (1951),Musical,1951.0,happy go lovely,,1951.0,musical happy go lovely
3316,Reindeer Games (2000),Action|Thriller,2000.0,reindeer games,,2000.0,action thriller reindeer games
3317,Wonder Boys (2000),Comedy|Drama,2000.0,wonder boys,writing,2000.0,comedy drama wonder boys writing
3323,Chain of Fools (2000),Comedy|Crime,2000.0,chain of fools,,2000.0,comedy crime chain of fools
3324,Drowning Mona (2000),Comedy,2000.0,drowning mona,,2000.0,comedy drowning mona
3325,"Next Best Thing, The (2000)",Comedy|Drama,2000.0,"next best thing, the",,2000.0,comedy drama next best thing the
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,2000.0,what planet are you from?,,2000.0,comedy scifi what planet are you from
3327,Beyond the Mat (1999),Documentary,1999.0,beyond the mat,,1999.0,documentary beyond the mat
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,1999.0,ghost dog: the way of the samurai,,1999.0,crime drama ghost dog the way of the samurai
3329,The Year My Voice Broke (1987),Drama|Romance,1987.0,the year my voice broke,,1987.0,drama romance the year my voice broke
3330,Splendor in the Grass (1961),Drama|Romance,1961.0,splendor in the grass,adolescence sexuality,1961.0,drama romance splendor in the grass adolescence sexuality
3331,My Tutor (1983),Drama,1983.0,my tutor,,1983.0,drama my tutor
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,1948.0,key largo,,1948.0,crime drama filmnoir thriller key largo
3338,For All Mankind (1989),Documentary,1989.0,for all mankind,In Netflix queue,1989.0,documentary for all mankind in netflix queue
3341,Born Yesterday (1950),Comedy,1950.0,born yesterday,remade,1950.0,comedy born yesterday remade
3342,Birdy (1984),Drama|War,1984.0,birdy,,1984.0,drama war birdy
3344,Blood Feast (1963),Horror,1963.0,blood feast,,1963.0,horror blood feast
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,1967.0,"charlie, the lonesome cougar",,1967.0,adventure children charlie the lonesome cougar
3347,Never Cry Wolf (1983),Adventure|Drama,1983.0,never cry wolf,,1983.0,adventure drama never cry wolf
3350,"Raisin in the Sun, A (1961)",Drama,1961.0,"raisin in the sun, a",,1961.0,drama raisin in the sun a
3353,"Closer You Get, The (2000)",Comedy|Romance,2000.0,"closer you get, the",,2000.0,comedy romance closer you get the
3354,Mission to Mars (2000),Sci-Fi,2000.0,mission to mars,,2000.0,scifi mission to mars
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,1999.0,"ninth gate, the",,1999.0,fantasy horror mystery thriller ninth gate the
3357,East-West (Est-ouest) (1999),Drama|Romance,1999.0,east-west (est-ouest),,1999.0,drama romance eastwest estouest
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,1991.0,defending your life,,1991.0,comedy drama fantasy romance defending your life
3359,Breaking Away (1979),Comedy|Drama,1979.0,breaking away,,1979.0,comedy drama breaking away
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,1986.0,hoosiers (a.k.a. best shot),basketball,1986.0,drama romance hoosiers aka best shot basketball
3361,Bull Durham (1988),Comedy|Drama|Romance,1988.0,bull durham,,1988.0,comedy drama romance bull durham
3362,Dog Day Afternoon (1975),Crime|Drama,1975.0,dog day afternoon,,1975.0,crime drama dog day afternoon
3363,American Graffiti (1973),Comedy|Drama,1973.0,american graffiti,,1973.0,comedy drama american graffiti
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,1950.0,"asphalt jungle, the",,1950.0,crime filmnoir asphalt jungle the
3365,"Searchers, The (1956)",Drama|Western,1956.0,"searchers, the",,1956.0,drama western searchers the
3368,"Big Country, The (1958)",Romance|Western,1958.0,"big country, the",,1958.0,romance western big country the
3370,Betrayed (1988),Drama|Thriller,1988.0,betrayed,,1988.0,drama thriller betrayed
3372,"Bridge at Remagen, The (1969)",Action|War,1969.0,"bridge at remagen, the",,1969.0,action war bridge at remagen the
3374,Daughters of the Dust (1991),Drama,1991.0,daughters of the dust,,1991.0,drama daughters of the dust
3378,"Ogre, The (Unhold, Der) (1996)",Drama,1996.0,"ogre, the (unhold, der)",,1996.0,drama ogre the unhold der
3379,On the Beach (1959),Drama,1959.0,on the beach,,1959.0,drama on the beach
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,1974.0,"taking of pelham one two three, the",subway,1974.0,action crime taking of pelham one two three the subway
3385,Volunteers (1985),Comedy,1985.0,volunteers,Peace Corp,1985.0,comedy volunteers peace corp
3386,JFK (1991),Drama|Mystery|Thriller,1991.0,jfk,politics president,1991.0,drama mystery thriller jfk politics president
3387,Who's Harry Crumb? (1989),Comedy|Mystery,1989.0,who's harry crumb?,,1989.0,comedy mystery whos harry crumb
3388,Harry and the Hendersons (1987),Children|Comedy,1987.0,harry and the hendersons,,1987.0,children comedy harry and the hendersons
3389,Let's Get Harry (1986),Action|Adventure,1986.0,let's get harry,,1986.0,action adventure lets get harry
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,1986.0,shanghai surprise,,1986.0,adventure crime drama romance shanghai surprise
3391,Who's That Girl? (1987),Comedy,1987.0,who's that girl?,,1987.0,comedy whos that girl
3392,She-Devil (1989),Comedy,1989.0,she-devil,,1989.0,comedy shedevil
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,1987.0,date with an angel,,1987.0,comedy fantasy romance date with an angel
3394,Blind Date (1987),Comedy|Romance,1987.0,blind date,,1987.0,comedy romance blind date
3395,Nadine (1987),Comedy,1987.0,nadine,,1987.0,comedy nadine
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,1979.0,"muppet movie, the",,1979.0,adventure children comedy musical muppet movie the
3397,"Great Muppet Caper, The (1981)",Children|Comedy,1981.0,"great muppet caper, the",,1981.0,children comedy great muppet caper the
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,1984.0,"muppets take manhattan, the",,1984.0,children comedy musical muppets take manhattan the
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,1993.0,we're back! a dinosaur's story,,1993.0,adventure animation children fantasy were back a dinosaurs story
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,1985.0,baby... secret of the lost legend,,1985.0,adventure scifi baby secret of the lost legend
3402,Turtle Diary (1985),Comedy|Drama|Romance,1985.0,turtle diary,,1985.0,comedy drama romance turtle diary
3403,Raise the Titanic (1980),Drama|Thriller,1980.0,raise the titanic,,1980.0,drama thriller raise the titanic
3404,Titanic (1953),Action|Drama,1953.0,titanic,,1953.0,action drama titanic
3405,"Night to Remember, A (1958)",Action|Drama,1958.0,"night to remember, a",,1958.0,action drama night to remember a
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,1951.0,captain horatio hornblower r.n.,,1951.0,action adventure drama war captain horatio hornblower rn
3408,Erin Brockovich (2000),Drama,2000.0,erin brockovich,scandal true story,2000.0,drama erin brockovich scandal true story
3409,Final Destination (2000),Drama|Thriller,2000.0,final destination,,2000.0,drama thriller final destination
3410,Soft Fruit (1999),Comedy|Drama,1999.0,soft fruit,,1999.0,comedy drama soft fruit
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,1988.0,"bear, the (ours, l')",,1988.0,adventure children drama bear the ours l
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,1955.0,love is a many-splendored thing,,1955.0,drama romance war love is a manysplendored thing
3415,"Mirror, The (Zerkalo) (1975)",Drama,1975.0,"mirror, the (zerkalo)",,1975.0,drama mirror the zerkalo
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,1952.0,"crimson pirate, the",,1952.0,adventure comedy crimson pirate the
3418,Thelma & Louise (1991),Adventure|Crime|Drama,1991.0,thelma & louise,,1991.0,adventure crime drama thelma  louise
3420,...And Justice for All (1979),Drama|Thriller,1979.0,...and justice for all,lawyers,1979.0,drama thriller and justice for all lawyers
3421,Animal House (1978),Comedy,1978.0,animal house,college TOGA,1978.0,comedy animal house college toga
3422,She's Gotta Have It (1986),Comedy|Romance,1986.0,she's gotta have it,,1986.0,comedy romance shes gotta have it
3423,School Daze (1988),Drama,1988.0,school daze,,1988.0,drama school daze
3424,Do the Right Thing (1989),Drama,1989.0,do the right thing,racism great cinematography,1989.0,drama do the right thing racism great cinematography
3425,Mo' Better Blues (1990),Drama|Musical,1990.0,mo' better blues,,1990.0,drama musical mo better blues
3426,Jungle Fever (1991),Drama|Romance,1991.0,jungle fever,,1991.0,drama romance jungle fever
3428,"Champ, The (1979)",Drama,1979.0,"champ, the",,1979.0,drama champ the
3429,Creature Comforts (1989),Animation|Comedy,1989.0,creature comforts,aardman,1989.0,animation comedy creature comforts aardman
3430,Death Wish (1974),Action|Crime|Drama,1974.0,death wish,,1974.0,action crime drama death wish
3431,Death Wish 2 (1982),Action|Drama,1982.0,death wish 2,,1982.0,action drama death wish
3432,Death Wish 3 (1985),Action|Drama,1985.0,death wish 3,,1985.0,action drama death wish
